,ActivePower(kW)
30964,1044.86096191406
30965,1102.11096191406
30966,787.193725585937
30967,870.782897949218
30968,973.30419921875
30969,1413.77795410156
30970,1139.19396972656
30971,1200.23901367187
30972,1301.67895507812
30973,1058.5830078125
30974,1217.74499511718
30975,820.20361328125
30976,1157.72497558593
30977,1208.5
30978,720.439270019531
30979,1194.89196777343
30980,1237.96398925781
30981,1422.56103515625
30982,1204.78796386718
30983,1287.00805664062
30984,1171.25805664062
30985,1400.7490234375
30986,1361.15197753906
30987,1398.125
30988,1587.29797363281
30989,1766.67895507812
30990,1805.04895019531
30991,2051.39599609375
30992,1755.0
30993,1938.25305175781
30994,2218.2939453125
30995,1983.58898925781
30996,2410.93408203125
30997,2484.39404296875
30998,3047.88110351562
30999,3399.9609375
31000,3411.76904296875
31001,3294.06811523437
31002,3462.09301757812
31003,3434.94702148437
31004,3143.22290039062
31005,3094.59008789062
31006,2935.90795898437
31007,2728.02490234375
31008,2592.03100585937
31009,2655.6689453125
31010,2892.705078125
31011,2655.98388671875
31012,2468.38989257812
31013,2389.794921875
31014,1943.01196289062
31015,2999.13793945312
31016,3067.77807617187
31017,3196.17309570312
31018,2880.25708007812
31019,3016.8349609375
31020,3363.63891601562
31021,3277.10693359375
31022,2872.69091796875
31023,3076.14892578125
31024,3046.71606445312
31025,2872.1650390625
31026,3197.55200195312
31027,3089.56494140625
31028,3192.54296875
31029,3518.9130859375
31030,3345.61401367187
31031,3189.9951171875
31032,3253.31494140625
31033,3388.64794921875
31034,3160.29907226562
31035,3431.25708007812
31036,3490.27807617187
31037,3433.92700195312
31038,3503.69091796875
31039,3543.53393554687
31040,3505.47509765625
31041,3596.75610351562
31042,3581.24389648437
31043,3599.05395507812
31044,3583.47094726562
31045,3548.59497070312
31046,3501.52099609375
31047,3170.89892578125
31048,3093.47607421875
31049,3296.19995117187
31050,3255.98510742187
31051,3069.64794921875
31052,2750.45092773437
31053,2962.57397460937
31054,2926.95703125
31055,3090.77490234375
31056,3164.7109375
31057,3462.95288085937
31058,3268.69799804687
31059,3223.99096679687
31060,3386.56811523437
31061,2664.75708007812
31062,2618.6708984375
31063,2741.6220703125
31064,3201.80102539062
31065,3193.22705078125
31066,3457.15405273437
31067,3432.53295898437
31068,3479.5859375
31069,3250.28198242187
31070,3386.86596679687
31071,3339.94189453125
31072,3537.32104492187
31073,3503.55908203125
31074,3468.67602539062
31075,3474.74389648437
31076,3555.88305664062
31077,3530.07788085937
31078,3530.3740234375
31079,3498.80297851562
31080,3587.00610351562
31081,3592.90209960937
31082,3500.94409179687
31083,3511.36499023437
31084,3521.51293945312
31085,3587.69702148437
31086,3521.97998046875
31087,3584.39794921875
31088,3557.04907226562
31089,3538.32202148437
31090,3593.4208984375
31091,3567.98999023437
31092,3601.86010742187
31093,3570.6279296875
31094,3584.94189453125
31095,3545.0419921875
31096,3589.2060546875
31097,3589.09594726562
31098,3599.8701171875
31099,3603.416015625
31100,3603.48291015625
31101,3603.55200195312
31102,3594.3798828125
31103,3553.23803710937
31104,3420.86010742187
31105,3395.61889648437
31106,3181.8798828125
31107,2991.61889648437
31108,2969.07397460937
31109,3180.77587890625
31110,2979.38696289062
31111,3122.09497070312
31112,2463.05908203125
31113,2756.78100585937
31114,3061.59594726562
31115,3281.32299804687
31116,2535.2099609375
31117,2381.97607421875
31118,2629.76806640625
31119,2547.26806640625
31120,3181.98608398437
31121,2672.75708007812
31122,1372.15100097656
31123,2703.85400390625
31124,2655.85888671875
31125,2763.4169921875
31126,2907.5419921875
31127,2908.6708984375
31128,2395.7470703125
31129,1776.30297851562
31130,2318.88110351562
31131,2378.90698242187
31132,2087.36303710937
31133,2524.42797851562
31134,2770.93701171875
31135,2925.330078125
31136,3473.27197265625
31137,3253.59497070312
31138,3234.81591796875
31139,3290.64990234375
31140,3485.34594726562
31141,3229.48510742187
31142,3237.72412109375
31143,3063.3310546875
31144,3123.82690429687
31145,3169.22802734375
31146,3257.17211914062
31147,3369.88793945312
31148,3381.62890625
31149,3491.01904296875
31150,3379.85400390625
31151,3583.712890625
31152,3575.73803710937
31153,3541.5048828125
31154,3357.88110351562
31155,3470.56811523437
31156,3463.07202148437
31157,3569.11596679687
31158,3515.01293945312
31159,3467.4541015625
31160,3444.40087890625
31161,3595.05590820312
31162,3586.40087890625
31163,3603.31811523437
31164,3602.623046875
31165,3586.95190429687
31166,3600.39306640625
31167,3511.44506835937
31168,3511.34301757812
31169,3483.95288085937
31170,3447.9189453125
31171,3410.61401367187
31172,3438.5
31173,3540.99609375
31174,3591.89990234375
31175,3556.75708007812
31176,3576.78002929687
31177,3581.57495117187
31178,3603.537109375
31179,3602.93188476562
31180,3602.84008789062
31181,3603.90209960937
31182,3574.52392578125
31183,3600.47607421875
31184,3599.55004882812
31185,3603.63110351562
31186,3603.78491210937
31187,3603.6689453125
31188,3603.84399414062
31189,3603.68798828125
31190,3601.72094726562
31191,3603.84204101562
31192,3603.9150390625
31193,3603.77905273437
31194,3603.51293945312
31195,3603.47192382812
31196,3603.23095703125
31197,3603.30493164062
31198,3603.51708984375
31199,3603.55200195312
31200,3603.49609375
31201,3603.47509765625
31202,3603.6279296875
31203,3601.27099609375
31204,3600.98095703125
31205,3603.04809570312
31206,3601.98291015625
31207,3597.38110351562
31208,3590.3310546875
31209,3595.99194335937
31210,3603.19189453125
31211,3602.98901367187
31212,3593.97802734375
31213,3602.72509765625
31214,3598.52905273437
31215,3596.60107421875
31216,3577.02099609375
31217,3275.52490234375
31218,3600.82104492187
31219,3585.0380859375
31220,3588.01098632812
31221,3603.40209960937
31222,3597.36010742187
31223,3596.65600585937
31224,3603.26489257812
31225,3597.46508789062
31226,3594.98291015625
31227,3601.7109375
31228,3599.90307617187
31229,3602.46606445312
31230,3601.84497070312
31231,3603.10400390625
31232,3601.57006835937
31233,3602.51611328125
31234,3595.90698242187
31235,3595.82397460937
31236,3584.68188476562
31237,3593.14697265625
31238,3601.912109375
31239,3600.11206054687
31240,3599.71899414062
31241,3587.2529296875
31242,3602.53100585937
31243,3602.60302734375
31244,3602.96899414062
31245,3597.9609375
31246,3603.25903320312
31247,3603.29296875
31248,3603.63500976562
31249,3602.07299804687
31250,3573.06494140625
31251,3599.57202148437
31252,3588.62109375
31253,3584.0439453125
31254,3602.55297851562
31255,3402.7470703125
31256,1226.71203613281
31257,3604.0390625
31258,3599.64404296875
31259,3594.76293945312
31260,3603.78002929687
31261,3597.91796875
31262,3603.6669921875
31263,3604.1259765625
31264,3603.90087890625
31265,3604.15087890625
31266,3603.48388671875
31267,3580.54711914062
31268,3603.21411132812
31269,3598.41088867187
31270,3597.38891601562
31271,3597.71606445312
31272,3592.03491210937
31273,3577.25903320312
31274,3148.69189453125
31275,3402.6640625
31276,2217.36401367187
31277,2401.01611328125
31278,3160.97094726562
31279,3153.05200195312
31280,3254.88305664062
31281,3416.044921875
31282,3217.02294921875
31283,3150.7080078125
31284,3576.2470703125
31285,3541.333984375
31286,3330.78100585937
31287,3066.5048828125
31288,3210.041015625
31289,3158.76806640625
31290,3428.712890625
31291,3458.63696289062
31292,3479.8330078125
31293,3531.52392578125
31294,3544.59497070312
31295,3578.412109375
31296,3587.73095703125
31297,3587.58203125
31298,3498.87109375
31299,3541.38598632812
31300,3482.55395507812
31301,3511.39990234375
31302,3508.51000976562
31303,3498.9208984375
31304,3537.82202148437
31305,3470.14111328125
31306,3490.88891601562
31307,3577.4560546875
31308,3520.9990234375
31309,3441.34912109375
31310,3562.43701171875
31311,3544.01806640625
31312,3600.4970703125
31313,3582.80810546875
31314,3562.95092773437
31315,3470.63891601562
31316,3566.21508789062
31317,3573.35595703125
31318,3573.92700195312
31319,3587.52001953125
31320,3593.90991210937
31321,3442.1201171875
31322,3558.95190429687
31323,3543.17993164062
31324,3558.90991210937
31325,3592.72607421875
31326,3575.80688476562
31327,3600.34399414062
31328,3568.64306640625
31329,3540.65600585937
31330,3336.22900390625
31331,3567.5791015625
31332,3497.875
31333,3485.43896484375
31334,3588.54809570312
31335,3600.13696289062
31336,3579.9580078125
31337,3602.7880859375
31338,3593.53588867187
31339,3604.28100585937
31340,3604.2099609375
31341,3604.40405273437
31342,3604.3330078125
31343,3604.18603515625
31344,3604.19995117187
31345,3604.125
31346,3604.19189453125
31347,3601.25390625
31348,3604.208984375
31349,3602.85888671875
31350,3603.39208984375
31351,3567.96606445312
31352,3577.05590820312
31353,3603.23901367187
31354,3604.18090820312
31355,3604.12890625
31356,3603.90087890625
31357,3588.5419921875
31358,3521.18408203125
31359,3585.4189453125
31360,3385.34399414062
31361,3556.19799804687
31362,3586.29711914062
31363,3587.84399414062
31364,3569.31494140625
31365,3528.55395507812
31366,3546.33911132812
31367,3592.59497070312
31368,3591.23095703125
31369,3576.61694335937
31370,3548.78002929687
31371,3533.23608398437
31372,3602.6708984375
31373,3577.38989257812
31374,3591.36791992187
31375,3569.84912109375
31376,3595.57690429687
31377,3595.52490234375
31378,3603.330078125
31379,3585.8349609375
31380,3521.03100585937
31381,3588.91088867187
31382,3563.18603515625
31383,3369.15991210937
31384,3306.96997070312
31385,3363.19702148437
31386,3243.48193359375
31387,3144.98999023437
31388,2649.27807617187
31389,2610.126953125
31390,2762.86108398437
31391,2722.25390625
31392,2661.99291992187
31393,1991.80200195312
31394,1851.74597167968
31395,2309.28295898437
31396,2168.4951171875
31397,2562.73291015625
31398,2937.72412109375
31399,2796.09008789062
31400,2075.96508789062
31401,2703.89208984375
31402,2746.333984375
31403,2748.32690429687
31404,2603.37109375
31405,2946.49096679687
31406,2583.04711914062
31407,2670.5869140625
31408,2302.0009765625
31409,2914.12109375
31410,2159.59399414062
31411,1970.02001953125
31412,1673.64697265625
31413,1941.98205566406
31414,1628.60998535156
31415,1893.13500976562
31416,2034.57604980468
31417,2128.54907226562
31418,2515.35498046875
31419,2650.63208007812
31420,2933.35205078125
31421,2748.958984375
31422,2477.0830078125
31423,2684.76000976562
31424,2299.09204101562
31425,2122.77099609375
31426,1811.09594726562
31427,1705.10705566406
31428,1878.56604003906
31429,1835.56701660156
31430,1456.24194335937
31431,1806.17797851562
31432,2040.6259765625
31433,2014.37194824218
31434,2069.65600585937
31435,1828.60595703125
31436,1984.01696777343
31437,1752.31799316406
31438,1862.25805664062
31439,2369.40698242187
31440,2120.65600585937
31441,2506.287109375
31442,2530.79907226562
31443,2632.06909179687
31444,2599.82397460937
31445,3196.7470703125
31446,2893.63891601562
31447,2647.09497070312
31448,2865.38891601562
31449,2483.77392578125
31450,2982.64306640625
31451,2760.59301757812
31452,3036.2509765625
31453,2894.30493164062
31454,2724.416015625
31455,2808.99291992187
31456,2950.166015625
31457,3279.87890625
31458,3262.43310546875
31459,3042.49291992187
31460,2906.89111328125
31461,2599.70703125
31462,2569.17700195312
31463,2891.69897460937
31464,2624.04809570312
31465,2866.88110351562
31466,2999.13208007812
31467,3112.375
31468,3060.5048828125
31469,3269.86108398437
31470,3460.88208007812
31471,3475.98999023437
31472,3540.38500976562
31473,3554.90795898437
31474,3491.791015625
31475,3416.96704101562
31476,3570.33203125
31477,3502.35205078125
31478,3526.04296875
31479,3230.25
31480,3433.79907226562
31481,3532.51806640625
31482,3423.15698242187
31483,3553.81103515625
31484,3594.31689453125
31485,3545.55688476562
31486,3502.4541015625
31487,3525.39697265625
31488,3423.4130859375
31489,3456.28588867187
31490,3565.55395507812
31491,3562.89501953125
31492,3541.82397460937
31493,3525.68603515625
31494,3441.68603515625
31495,3509.3740234375
31496,3509.32690429687
31497,3545.92211914062
31498,3602.5029296875
31499,3577.5439453125
31500,3556.02709960937
31501,3535.6708984375
31502,3408.81298828125
31503,3442.09497070312
31504,3315.69409179687
31505,3422.85107421875
31506,3404.71411132812
31507,3458.97290039062
31508,3450.38989257812
31509,3480.49291992187
31510,3517.18603515625
31511,3578.25903320312
31512,3590.3291015625
31513,3588.3310546875
31514,3589.07592773437
31515,3542.03100585937
31516,3326.02001953125
31517,3376.80004882812
31518,3327.71508789062
31519,3287.73901367187
31520,3252.94189453125
31521,3186.98999023437
31522,3246.455078125
31523,3182.18408203125
31524,3116.26806640625
31525,3094.31298828125
31526,2667.80102539062
31527,2538.77807617187
31528,2690.28588867187
31529,2830.07104492187
31530,2541.34204101562
31531,2859.8359375
31532,2689.3779296875
31533,2206.10302734375
31534,2538.55004882812
31535,3049.23095703125
31536,2996.51489257812
31537,2341.23901367187
31538,2631.27099609375
31539,2401.65209960937
31540,1727.55297851562
31541,1866.72900390625
31542,3016.30395507812
31543,3035.25390625
31544,2927.01293945312
31545,2842.77197265625
31546,2890.9169921875
31547,2539.9140625
31548,2562.93310546875
31549,2441.791015625
31550,3000.15698242187
31551,2930.90600585937
31552,2800.02807617187
31553,2607.9560546875
31554,2774.78588867187
31555,3132.19799804687
31556,2957.28588867187
31557,2435.64306640625
31558,2610.4189453125
31559,3100.63793945312
31560,3002.43994140625
31561,3365.7958984375
31562,3371.4951171875
31563,3308.28393554687
31564,3248.794921875
31565,3085.15307617187
31566,2702.34594726562
31567,2768.32104492187
31568,2285.35107421875
31569,2059.71508789062
31570,1490.39404296875
31571,1551.54895019531
31572,1853.16796875
31573,1948.06494140625
31574,1814.44702148437
31575,1546.39599609375
31576,1736.15405273437
31577,1878.63793945312
31578,2183.48095703125
31579,1763.95104980468
31580,1404.26098632812
31581,1709.34594726562
31582,1717.91394042968
31583,1817.43200683593
31584,1542.35595703125
31585,1031.7490234375
31586,1611.76293945312
31587,1569.96105957031
31588,1545.96899414062
31589,1227.083984375
31590,1171.93103027343
31591,1179.28405761718
31592,1220.47497558593
31593,1467.48901367187
31594,1370.37902832031
31595,1879.6650390625
31596,2369.1240234375
31597,2336.06396484375
31598,2252.60302734375
31599,2245.1259765625
31600,2486.93603515625
31601,2941.61499023437
31602,2553.97900390625
31603,2625.39794921875
31604,2745.67602539062
31605,3085.50903320312
31606,3119.29296875
31607,3108.337890625
31608,2892.81396484375
31609,3005.541015625
31610,2912.291015625
31611,2710.44702148437
31612,2819.6259765625
31613,2935.68505859375
31614,2941.03588867187
31615,2887.01196289062
31616,2934.81103515625
31617,2984.07299804687
31618,3124.662109375
31619,3149.56689453125
31620,3061.78198242187
31621,2895.97802734375
31622,2940.57592773437
31623,2631.36010742187
31624,2568.6298828125
31625,2482.71411132812
31626,2150.2490234375
31627,2279.58911132812
31628,2196.45092773437
31629,2157.501953125
31630,2319.73388671875
31631,2910.41796875
31632,2882.72192382812
31633,2780.53393554687
31634,2724.5869140625
31635,2806.5390625
31636,2905.48388671875
31637,2844.15405273437
31638,2921.75708007812
31639,3036.4541015625
31640,2804.69799804687
31641,2714.05688476562
31642,2536.05493164062
31643,2979.63598632812
31644,2948.84594726562
31645,2968.37109375
31646,2658.2080078125
31647,2464.67797851562
31648,2705.46411132812
31649,2953.11596679687
31650,2869.81689453125
31651,2885.47900390625
31652,2601.333984375
31653,2339.78002929687
31654,2399.18896484375
31655,2090.7109375
31656,2074.66088867187
31657,1921.31103515625
31658,1839.90502929687
31659,2066.66088867187
31660,2272.85302734375
31661,2251.34790039062
31662,2215.34399414062
31663,2096.34912109375
31664,1935.24401855468
31665,2066.14892578125
31666,2012.94897460937
31667,1732.32897949218
31668,1524.49694824218
31669,1234.91003417968
31670,1085.43298339843
31671,854.8876953125
31672,755.596496582031
31673,812.581970214843
31674,742.908325195312
31675,686.379821777343
31676,556.723022460937
31677,438.379791259765
31678,470.116607666015
31679,375.161895751953
31680,252.720092773437
31681,201.985107421875
31682,113.069900512695
31683,216.605697631835
31684,190.112701416015
31685,66.1028671264648
31686,47.7478408813476
31687,80.26513671875
31688,33.2368011474609
31689,3.42033600807189
31690,0.0
31691,0.0
31692,0.0
31693,0.0
31694,0.0
31695,0.0
31696,0.0
31697,0.0
31698,0.0
31699,0.0
31700,0.0
31701,0.0
31702,0.0
31703,1.47873294353485
31704,134.566299438476
31705,260.603485107421
31706,459.109497070312
31707,456.433197021484
31708,600.676391601562
31709,1559.63598632812
31710,730.364379882812
31711,604.471984863281
31712,548.547973632812
31713,801.864807128906
31714,854.222717285156
31715,1123.99304199218
31716,1092.60205078125
31717,1210.03100585937
31718,1091.82897949218
31719,1042.55200195312
31720,1122.708984375
31721,1030.43896484375
31722,972.239929199218
31723,924.717895507812
31724,1029.10095214843
31725,867.588500976562
31726,929.926513671875
31727,820.764526367187
31728,947.287780761718
31729,681.240417480468
31730,741.453186035156
31731,691.914184570312
31732,727.544006347656
31733,679.621398925781
31734,694.06591796875
31735,825.058715820312
31736,919.865905761718
31737,1630.4189453125
31738,1764.01000976562
31739,2064.24389648437
31740,1676.25805664062
31741,2301.56909179687
31742,2214.86108398437
31743,2272.99194335937
31744,2490.876953125
31745,2644.32104492187
31746,2291.44702148437
31747,2476.7470703125
31748,2452.0458984375
31749,2591.27490234375
31750,2721.59008789062
31751,2583.41088867187
31752,2355.03393554687
31753,2320.6279296875
31754,2593.35888671875
31755,2848.84790039062
31756,3018.7919921875
31757,3093.22094726562
31758,2841.4560546875
31759,2805.72998046875
31760,2742.81103515625
31761,2681.0380859375
31762,2424.53588867187
31763,2520.34790039062
31764,2613.34594726562
31765,2564.74194335937
31766,2671.80200195312
31767,2427.27099609375
31768,2036.7080078125
31769,1758.876953125
31770,1869.54602050781
31771,2203.94311523437
31772,2062.60205078125
31773,2190.92309570312
31774,2356.35302734375
31775,2191.05004882812
31776,2180.23706054687
31777,1792.65698242187
31778,1971.80102539062
31779,2100.92895507812
31780,1990.16003417968
31781,1811.43896484375
31782,1501.958984375
31783,1033.4150390625
31784,627.007385253906
31785,867.509521484375
31786,1071.76501464843
31787,682.367004394531
31788,460.272888183593
31789,732.5498046875
31790,925.031311035156
31791,848.6884765625
31792,837.501220703125
31793,1042.86206054687
31794,1385.34399414062
31795,1229.9599609375
31796,1425.41003417968
31797,1479.10400390625
31798,1402.71704101562
31799,1355.38903808593
31800,1343.28698730468
31801,1300.38195800781
31802,1025.0400390625
31803,910.036010742187
31804,736.963317871093
31805,778.616027832031
31806,865.550170898437
31807,1159.01098632812
31808,1564.20397949218
31809,1531.77905273437
31810,1572.30895996093
31811,1171.9990234375
31812,855.761413574218
31813,890.307983398437
31814,806.452087402343
31815,764.719116210937
31816,829.817810058593
31817,906.557983398437
31818,733.364074707031
31819,665.055297851562
31820,505.795806884765
31821,432.442291259765
31822,400.359710693359
31823,440.777801513671
31824,415.62548828125
31825,553.494689941406
31826,647.629821777343
31827,583.911987304687
31828,516.909423828125
31829,477.882507324218
31830,603.317199707031
31831,616.058471679687
31832,513.310119628906
31833,348.408111572265
31834,272.892211914062
31835,479.802795410156
31836,450.321685791015
31837,306.67919921875
31838,266.842987060546
31839,304.019012451171
31840,236.303298950195
31841,199.216003417968
31842,348.291198730468
31843,214.488906860351
31844,127.612197875976
31845,376.514892578125
31846,375.401489257812
31847,1061.96105957031
31848,979.491516113281
31849,505.626708984375
31850,753.423583984375
31851,914.633422851562
31852,906.432373046875
31853,882.675903320312
31854,898.574523925781
31855,970.458618164062
31856,1078.16198730468
31857,962.229370117187
31858,1025.42395019531
31859,1159.24597167968
31860,1332.48596191406
31861,1255.87194824218
31862,1257.22705078125
31863,1159.05102539062
31864,1400.44995117187
31865,1232.81103515625
31866,1228.01904296875
31867,1218.88500976562
31868,1164.71496582031
31869,1033.2900390625
31870,1048.7490234375
31871,1141.65795898437
31872,1143.18505859375
31873,975.749816894531
31874,1104.86206054687
31875,961.569885253906
31876,1084.27197265625
31877,1001.4829711914
31878,845.379211425781
31879,795.119995117187
31880,782.023986816406
31881,926.258972167968
31882,1276.7099609375
31883,1527.89794921875
31884,1622.4169921875
31885,1580.86499023437
31886,1544.43005371093
31887,1505.52600097656
31888,1437.82995605468
31889,1448.59594726562
31890,1481.05798339843
31891,1577.09997558593
31892,1599.91296386718
31893,1580.68103027343
31894,1550.21997070312
31895,1477.82397460937
31896,1512.54296875
31897,1546.16101074218
31898,1443.28601074218
31899,1438.71899414062
31900,1357.85302734375
31901,1352.35595703125
31902,1177.52197265625
31903,922.540893554687
31904,636.389770507812
31905,581.650207519531
31906,581.662170410156
31907,539.188781738281
31908,569.116516113281
31909,555.543823242187
31910,496.114685058593
31911,424.952697753906
31912,420.587585449218
31913,500.435302734375
31914,567.602294921875
31915,674.00830078125
31916,797.725830078125
31917,699.456726074218
31918,708.707824707031
31919,741.622680664062
31920,710.401611328125
31921,815.352172851562
31922,910.775573730468
31923,1070.83605957031
31924,990.668579101562
31925,802.740295410156
31926,764.305114746093
31927,715.846923828125
31928,738.731994628906
31929,838.264282226562
31930,834.952819824218
31931,814.890319824218
31932,838.206420898437
31933,857.466369628906
31934,950.443420410156
31935,889.989196777343
31936,834.880126953125
31937,871.004272460937
31938,1031.40600585937
31939,1014.76098632812
31940,944.921875
31941,917.08447265625
31942,1076.69494628906
31943,798.242614746093
31944,723.758178710937
31945,809.689575195312
31946,787.183471679687
31947,853.765686035156
31948,829.228881835937
31949,830.094177246093
31950,845.901977539062
31951,813.803283691406
31952,816.781372070312
31953,860.309387207031
31954,1073.88403320312
31955,1023.61901855468
31956,1024.48400878906
31957,1013.67999267578
31958,962.079895019531
31959,910.942321777343
31960,960.765197753906
31961,1062.93896484375
31962,963.013427734375
31963,1039.43896484375
31964,1014.23797607421
31965,1200.44494628906
31966,1198.86499023437
31967,1094.73901367187
31968,964.613891601562
31969,925.509826660156
31970,612.393920898437
31971,456.252410888671
31972,309.5869140625
31973,0.0
31974,0.0
31975,0.0
31976,206.032806396484
31977,287.854888916015
31978,530.433410644531
31979,526.620788574218
31980,765.923583984375
31981,580.251403808593
31982,471.222686767578
31983,557.521423339843
31984,605.989318847656
31985,642.569213867187
31986,541.930786132812
31987,778.310485839843
31988,810.402587890625
31989,686.204711914062
31990,669.908020019531
31991,800.746215820312
31992,799.987976074218
31993,595.835510253906
31994,516.279113769531
31995,607.293029785156
31996,585.795471191406
31997,579.496276855468
31998,668.454528808593
31999,868.38671875
32000,734.724487304687
32001,691.057922363281
32002,588.242492675781
32003,610.393615722656
32004,628.387084960937
32005,533.583923339843
32006,473.724609375
32007,586.819885253906
32008,715.859375
32009,743.533630371093
32010,788.184020996093
32011,894.200012207031
32012,741.928771972656
32013,683.802673339843
32014,748.362121582031
32015,746.572082519531
32016,778.226989746093
32017,641.604614257812
32018,755.515319824218
32019,770.205810546875
32020,724.905029296875
32021,781.493713378906
32022,847.820617675781
32023,722.64892578125
32024,681.370727539062
32025,521.23876953125
32026,422.116912841796
32027,421.35171508789
32028,389.963104248046
32029,349.888702392578
32030,246.817398071289
32031,185.079193115234
32032,20.719160079956
32033,0.0
32034,63.8913192749023
32035,170.311401367187
32036,204.016204833984
32037,138.080505371093
32038,84.8771896362304
32039,0.556065499782562
32040,73.2210464477539
32041,108.285003662109
32042,132.575805664062
32043,99.0359878540039
32044,215.157806396484
32045,191.91079711914
32046,161.3125
32047,239.140396118164
32048,195.164505004882
32049,106.734703063964
32050,167.769500732421
32051,267.807495117187
32052,264.886199951171
32053,240.69529724121
32054,294.818908691406
32055,336.125091552734
32056,376.438110351562
32057,407.927703857421
32058,224.209594726562
32059,205.680206298828
32060,393.343811035156
32061,768.45458984375
32062,865.369018554687
32063,705.669799804687
32064,592.840881347656
32065,404.275512695312
32066,399.442199707031
32067,694.765075683593
32068,875.099670410156
32069,961.087280273437
32070,1028.35900878906
32071,982.482116699218
32072,953.497314453125
32073,1145.18298339843
32074,1272.32800292968
32075,1265.72497558593
32076,1332.166015625
32077,1444.91796875
32078,1775.08996582031
32079,2190.30395507812
32080,1562.65600585937
32081,822.32568359375
32082,178.98550415039
32083,563.940185546875
32084,1411.97802734375
32085,789.349975585937
32086,1692.38195800781
32087,894.222229003906
32088,1511.11401367187
32089,1579.97802734375
32090,2099.47509765625
32091,2871.123046875
32092,2715.72998046875
32093,2283.8798828125
32094,2170.4189453125
32095,1897.76501464843
32096,2579.10009765625
32097,3093.88891601562
32098,2635.93798828125
32099,1067.42895507812
32100,539.470520019531
32101,0.0
32102,0.0
32103,17.5493907928466
32104,0.0
32105,13.0653295516967
32106,54.4759788513183
32107,109.852401733398
32108,127.939498901367
32109,136.695007324218
32110,53.9383583068847
32111,110.384101867675
32112,197.857803344726
32113,194.057403564453
32114,240.86799621582
32115,257.69970703125
32116,257.56900024414
32117,316.391296386718
32118,328.361114501953
32119,403.973999023437
32120,339.293487548828
32121,343.783996582031
32122,416.901214599609
32123,266.664886474609
32124,244.366592407226
32125,287.321594238281
32126,345.162200927734
32127,453.659301757812
32128,499.320007324218
32129,753.838684082031
32130,623.50341796875
32131,390.491088867187
32132,507.345489501953
32133,489.587188720703
32134,592.095886230468
32135,361.38540649414
32136,408.020202636718
32137,401.964813232421
32138,589.288391113281
32139,354.355804443359
32140,312.515502929687
32141,460.321411132812
32142,514.298828125
32143,700.761474609375
32144,730.296997070312
32145,586.372924804687
32146,526.190185546875
32147,578.802917480468
32148,643.695617675781
32149,702.682312011718
32150,677.340881347656
32151,832.481079101562
32152,843.7041015625
32153,887.310913085937
32154,1197.07397460937
32155,968.370178222656
32156,1116.94702148437
32157,1054.42297363281
32158,1199.94995117187
32159,1044.4169921875
32160,1174.53698730468
32161,1263.88500976562
32162,1199.15100097656
32163,1083.57299804687
32164,1158.04797363281
32165,1023.85302734375
32166,953.364074707031
32167,852.091613769531
32168,900.690124511718
32169,1034.3330078125
32170,1361.68505859375
32171,1638.86499023437
32172,1758.02001953125
32173,1980.66296386718
32174,1988.96801757812
32175,2060.05004882812
32176,1920.6240234375
32177,2076.0869140625
32178,1982.2900390625
32179,1631.96301269531
32180,1794.00305175781
32181,1941.46899414062
32182,1912.83703613281
32183,2032.65295410156
32184,2248.69091796875
32185,2313.83911132812
32186,2648.02392578125
32187,2619.27587890625
32188,2402.4580078125
32189,2269.84594726562
32190,2286.65209960937
32191,2365.8310546875
32192,2392.84790039062
32193,2468.28393554687
32194,2704.8740234375
32195,2907.02099609375
32196,3107.98901367187
32197,3033.23510742187
32198,2729.95092773437
32199,2512.35205078125
32200,2535.662109375
32201,2512.61303710937
32202,2221.23999023437
32203,2307.63891601562
32204,2214.35205078125
32205,2058.3779296875
32206,1612.53405761718
32207,1346.73901367187
32208,1335.71704101562
32209,1376.03601074218
32210,1610.39697265625
32211,1616.94604492187
32212,1141.45104980468
32213,1038.68103027343
32214,866.237182617187
32215,619.380981445312
32216,696.792419433593
32217,639.047180175781
32218,550.461975097656
32219,484.175994873046
32220,652.692077636718
32221,485.77359008789
32222,539.344970703125
32223,662.835021972656
32224,600.221496582031
32225,399.098510742187
32226,319.082611083984
32227,489.052703857421
32228,508.113403320312
32229,721.503723144531
32230,827.842895507812
32231,637.915222167968
32232,422.701904296875
32233,476.0546875
32234,449.430908203125
32235,518.072814941406
32236,596.955871582031
32237,773.107482910156
32238,776.939575195312
32239,717.181213378906
32240,830.615478515625
32241,739.688781738281
32242,847.248474121093
32243,616.346984863281
32244,608.376220703125
32245,786.198425292968
32246,688.643127441406
32247,605.656921386718
32248,686.838073730468
32249,755.916076660156
32250,672.701416015625
32251,843.234619140625
32252,800.457702636718
32253,1139.27905273437
32254,1176.62097167968
32255,1060.49401855468
32256,1122.67602539062
32257,1244.97302246093
32258,1477.75695800781
32259,1477.43298339843
32260,1323.791015625
32261,1201.10705566406
32262,1014.1079711914
32263,1054.62097167968
32264,1792.28894042968
32265,2595.39892578125
32266,2536.9599609375
32267,3151.9990234375
32268,3334.10791015625
32269,3216.35302734375
32270,2919.50903320312
32271,3190.45288085937
32272,3140.56689453125
32273,3263.40405273437
32274,3259.61889648437
32275,2748.32104492187
32276,2533.13696289062
32277,2265.65209960937
32278,2158.82495117187
32279,2766.26489257812
32280,1964.67504882812
32281,2492.55590820312
32282,2294.47094726562
32283,2328.4609375
